7 0.000596184
8 0.00218601
9 0.0103339
10 0.0319952
11 0.0920111
12 0.14845
13 0.182035
14 0.168919
15 0.153219
16 0.092806
17 0.054849
18 0.0333863
19 0.024841
20 0
21 0.00437202
