7 0.000379939
8 0.00360942
9 0.0117781
10 0.0307751
11 0.0985942
12 0.148366
13 0.177812
14 0.165274
15 0.142097
16 0.100304
17 0.0606003
18 0.0288754
19 0.0239362
20 0
21 0.00759878
