7 0.000383436
8 0.00460123
9 0.0134202
10 0.0324003
11 0.0966258
12 0.142446
13 0.171587
14 0.175422
15 0.144939
16 0.0975844
17 0.0615414
18 0.0324003
19 0.0205138
20 0.000191718
21 0.00594325
